word	trending score	Sentence freq C1	Sentence freq C2	Wordnet
teleported	0.13829787234042554	64	77	True
predict	0.13828238719068414	657	752	True
toby	0.1382488479262673	187	217	True
demeanor	0.13821138211382114	93	110	True
cocaine	0.13821138211382114	339	390	True
lcd	0.13821138211382114	93	110	True
debates	0.1381957773512476	491	563	True
wise	0.13813813813813813	2301	2623	True
pentagon	0.1380952380952381	180	209	True
mature	0.13800424628450106	912	1042	True
shock	0.13800424628450106	1383	1578	True
pierce	0.13793103448275862	231	267	True
nobodies	0.13793103448275862	57	69	True
propagate	0.13793103448275862	57	69	True
nero	0.13793103448275862	115	135	True
gadgets	0.13793103448275862	115	135	True
formative	0.13793103448275862	57	69	True
considering	0.13786365610073817	4576	5211	True
frequency	0.1378504672897196	398	457	True
heavenly	0.13782051282051283	282	325	True
conversations	0.1377587437544611	1371	1564	True
alike	0.13768115942028986	522	598	True
wanker	0.13768115942028986	108	127	True
atheists	0.13765182186234817	217	251	True
characterization	0.13761467889908258	79	94	True
correcting	0.1375	210	243	True
multiplication	0.1375	50	61	True
complexities	0.1375	50	61	True
jaw	0.13745019920318724	472	541	True
opposed	0.1374223602484472	1258	1435	True
ensemble	0.13740458015267176	101	119	True
subscribe	0.13738441215323646	727	831	True
realise	0.13738317757009347	2110	2404	True
discussed	0.13738019169329074	909	1038	True
sinking	0.1373134328358209	305	351	True
europe	0.1372804163955758	3044	3466	True
strap	0.13720316622691292	349	401	True
license	0.1371994342291372	1384	1578	True
councils	0.13714285714285715	145	169	True
ultimate	0.13713949381989404	1669	1902	True
balance	0.13705234159779614	2874	3272	True
pile	0.13703284258210646	853	974	True
ecclesiastes	0.136986301369863	43	53	True
swami	0.136986301369863	43	53	True
scoff	0.136986301369863	43	53	True
nationally	0.13690476190476192	138	161	True
mp	0.1368515205724508	1088	1241	True
flicking	0.1368421052631579	65	78	True
amends	0.1368421052631579	65	78	True
reversing	0.13675213675213677	87	103	True
ported	0.13675213675213677	87	103	True
compare	0.13675213675213677	2310	2630	True
dish	0.13675213675213677	672	768	True
drawn	0.13674321503131523	928	1059	True
magically	0.1366742596810934	409	469	True
respect	0.13665890427748498	8129	9244	True
remembrance	0.13664596273291926	131	153	True
reproduce	0.13658536585365855	175	203	True
symbols	0.13651877133105803	263	303	True
lp	0.13647058823529412	395	453	True
bunting	0.13636363636363635	36	45	True
statute	0.13636363636363635	102	120	True
rebelling	0.13636363636363635	36	45	True
pallet	0.13636363636363635	102	120	True
coastal	0.13636363636363635	190	220	True
helplessness	0.13636363636363635	36	45	True
disparity	0.13636363636363635	102	120	True
subsided	0.13636363636363635	36	45	True
doi	0.13636363636363635	36	45	True
stylized	0.13636363636363635	36	45	True
safeguards	0.13636363636363635	36	45	True
naught	0.13636363636363635	36	45	True
fraught	0.13636363636363635	36	45	True
stole	0.13632958801498127	1305	1487	True
motive	0.13622291021671826	293	337	True
antibiotics	0.13618677042801555	227	262	True
anger	0.1361845807540799	1747	1989	True
ashamed	0.1361671469740634	1358	1547	True
discourage	0.13615023474178403	183	212	True
shootings	0.13610586011342155	499	571	True
attacker	0.136	220	254	True
gallon	0.136	345	396	True
bicycle	0.136	220	254	True
filled	0.13597122302158274	2750	3128	True
esp	0.13594232749742532	941	1073	True
cockroach	0.13592233009708737	73	87	True
incase	0.13592233009708737	279	321	True
martyrs	0.13592233009708737	73	87	True
het	0.13588110403397027	441	505	True
hay	0.1358695652173913	338	388	True
habit	0.1358649789029536	1155	1316	True
option	0.13584603047313554	6205	7052	True
silliness	0.13580246913580246	51	62	True
passable	0.13580246913580246	51	62	True
unprepared	0.13580246913580246	132	154	True
contending	0.13580246913580246	51	62	True
preferential	0.13580246913580246	51	62	True
congresswoman	0.13580246913580246	51	62	True
braided	0.13580246913580246	51	62	True
rooms	0.13579049466537343	1001	1141	True
exploit	0.13574660633484162	412	472	True
object	0.13572854291417166	972	1108	True
foxes	0.1357142857142857	110	129	True
meats	0.1357142857142857	110	129	True
listens	0.13569937369519833	449	514	True
itching	0.13559322033898305	206	238	True
log	0.13559322033898305	1681	1913	True
airflow	0.13559322033898305	88	104	True
waist	0.13559322033898305	501	573	True
echo	0.1355421686746988	634	724	True
gamble	0.13550135501355012	339	389	True
ambient	0.13548387096774195	125	146	True
feels	0.13541876892028254	9880	11222	True
barbaric	0.13541666666666666	162	188	True
peeking	0.13541666666666666	66	79	True
drizzle	0.13541666666666666	66	79	True
vii	0.13533834586466165	103	121	True
mediocrity	0.13529411764705881	140	163	True
simplest	0.13526570048309178	177	205	True
digging	0.13524590163934427	702	801	True
stay	0.13520581620377634	19089	21674	True
appears	0.1351478179258564	2101	2389	True
fruity	0.13513513513513514	118	138	True
frankfurt	0.13513513513513514	81	96	True
untrustworthy	0.13513513513513514	81	96	True
gu	0.13513513513513514	44	54	True
workstation	0.13513513513513514	44	54	True
ultrasound	0.13513513513513514	118	138	True
anomalies	0.13513513513513514	44	54	True
peeping	0.13513513513513514	44	54	True
eventually	0.13511091194263947	4433	5036	True
bones	0.13504464285714285	866	987	True
an	0.1350071638125128	146540	166328	True
emerald	0.135	170	197	True
curse	0.13497536945812807	985	1122	True
low-key	0.13496932515337423	133	155	True
handle	0.13496415014761703	4712	5352	True
dime	0.13493975903614458	385	441	True
loop	0.13490725126475547	1156	1316	True
highlights	0.13488372093023257	830	946	True
keep	0.1348544266191325	42045	47719	True
white	0.13483778208414077	15967	18124	True
vests	0.1348314606741573	59	71	True
restructuring	0.1348314606741573	59	71	True
moths	0.1348314606741573	59	71	True
absorbed	0.13478260869565217	200	231	True
weaver	0.1346153846153846	74	88	True
whereabouts	0.1346153846153846	74	88	True
defiance	0.1346153846153846	74	88	True
plus	0.13450869189988904	8081	9172	True
eyeing	0.13450292397660818	141	164	True
awakening	0.13445378151260504	327	375	True
lot	0.1344007763221737	45312	51406	True
flexed	0.13432835820895522	37	46	True
gumbo	0.13432835820895522	37	46	True
lineage	0.13432835820895522	104	122	True
wetting	0.13432835820895522	37	46	True
mimics	0.13432835820895522	37	46	True
whitewashing	0.13432835820895522	37	46	True
spire	0.13432835820895522	37	46	True
secede	0.13432835820895522	37	46	True
ordinarily	0.13432835820895522	37	46	True
happens	0.13431339792849983	8949	10155	True
preferred	0.13429752066115702	938	1068	True
discounted	0.13425925925925927	186	215	True
gogh	0.13414634146341464	52	63	True
afflicted	0.13414634146341464	52	63	True
constructs	0.13414634146341464	52	63	True
c-section	0.13414634146341464	52	63	True
afterthought	0.13414634146341464	52	63	True
witnessed	0.13412563667232597	559	638	True
wig	0.13409961685823754	492	562	True
impossible	0.134029590948651	3417	3879	True
unblocked	0.13402061855670103	67	80	True
bearer	0.13402061855670103	67	80	True
nm	0.1339712918660287	179	207	True
scots	0.1339712918660287	179	207	True
awful	0.1338978565758137	3749	4255	True
satisfied	0.13383838383838384	762	868	True
sounds	0.1338224368499257	10738	12179	True
stretched	0.13377926421404682	269	309	True
beans	0.13376623376623376	740	843	True
cloud	0.1337432744043044	1271	1445	True
monkeys	0.1337386018237082	299	343	True
simplistic	0.13372093023255813	142	165	True
bird	0.1336996336996337	1608	1827	True
breathtaking	0.13368983957219252	157	182	True
madness	0.1336842105263158	920	1047	True
imported	0.13360323886639677	217	250	True
powerful	0.13360207313561762	3443	3907	True
departure	0.13355048859934854	277	318	True
branches	0.13349514563106796	382	437	True
title	0.13345992133459922	7343	8327	True
lines	0.13336992316136115	3614	4100	True
friendly	0.13335910320834943	2557	2902	True
angrier	0.13333333333333333	60	72	True
mutter	0.13333333333333333	30	38	True
endorse	0.13333333333333333	255	293	True
bagged	0.13333333333333333	75	89	True
quadruple	0.13333333333333333	60	72	True
gauntlets	0.13333333333333333	30	38	True
burdens	0.13333333333333333	75	89	True
circumstance	0.13333333333333333	225	259	True
preferring	0.13333333333333333	60	72	True
entangled	0.13333333333333333	30	38	True
asinine	0.13333333333333333	120	140	True
kafka	0.13333333333333333	30	38	True
launchers	0.13333333333333333	60	72	True
mus	0.13333333333333333	30	38	True
hesitated	0.13333333333333333	45	55	True
resistances	0.13333333333333333	45	55	True
trapper	0.13333333333333333	45	55	True
parted	0.13333333333333333	90	106	True
tarnish	0.13333333333333333	60	72	True
piling	0.13333333333333333	135	157	True
hacker	0.13333333333333333	255	293	True
lard	0.13333333333333333	45	55	True
peso	0.13333333333333333	30	38	True
pharaoh	0.13333333333333333	45	55	True
shag	0.13333333333333333	60	72	True
registrar	0.13333333333333333	30	38	True
warlocks	0.13333333333333333	45	55	True
nothing	0.13331302361005332	32795	37171	True
raids	0.13322368421052633	578	659	True
entrepreneur	0.1331521739130435	338	387	True
able	0.13315123135622614	23034	26105	True
legs	0.1331168831168831	2742	3111	True
commits	0.13297872340425532	158	183	True
islands	0.1329243353783231	459	524	True
northern	0.13288718929254303	1016	1155	True
stimulation	0.13286713286713286	113	132	True
discovery	0.13285457809694792	527	601	True
cliff	0.1328125	482	550	True
slack	0.13279132791327913	339	388	True
regular	0.13278198943257524	4323	4901	True
protein	0.13275613275613277	663	755	True
lieutenant	0.13274336283185842	83	98	True
rid	0.13273001508295626	3285	3725	True
bunch	0.1326903890921184	5984	6782	True
paraphrase	0.1326530612244898	68	81	True
instill	0.1326530612244898	68	81	True
warn	0.13260869565217392	430	491	True
coaches	0.13260672116257946	1071	1217	True
working	0.13260522641133055	20022	22681	True
exam	0.1325910931174089	1946	2208	True
goats	0.13257575757575757	234	269	True
drugs	0.1325581395348837	2550	2892	True
surfer	0.13253012048192772	53	64	True
doggy	0.13253012048192772	136	158	True
rapes	0.13253012048192772	136	158	True
entail	0.13253012048192772	53	64	True
pinching	0.13253012048192772	53	64	True
storage	0.13245546088303642	1261	1432	True
anyhow	0.13245033112582782	272	312	True
counts	0.13242784380305603	1148	1304	True
supposed	0.1324251350024546	8118	9197	True
all-time	0.13240418118466898	257	295	True
method	0.13238770685579196	1662	1886	True
premiership	0.1323529411764706	106	124	True
meticulous	0.1323529411764706	38	47	True
methadone	0.1323529411764706	38	47	True
manufactures	0.1323529411764706	38	47	True
divorces	0.1323529411764706	38	47	True
prawn	0.1323529411764706	38	47	True
telescope	0.1323529411764706	106	124	True
squinting	0.1323529411764706	38	47	True
disgust	0.13230769230769232	295	338	True
tray	0.13229571984435798	227	261	True
cholesterol	0.1322314049586777	91	107	True
peripheral	0.1320754716981132	76	90	True
reminds	0.1320754716981132	2408	2730	True
bond	0.13204062788550322	1053	1196	True
compression	0.1319796954314721	167	193	True
washed	0.13195342820181113	743	845	True
sock	0.13194444444444445	258	296	True
bedtime	0.13190184049079753	296	339	True
cleaning	0.13190005810575248	1691	1918	True
stranger	0.13188518231186966	1259	1429	True
usher	0.13186813186813187	152	176	True
pods	0.1318181818181818	190	219	True
bypass	0.13175675675675674	266	305	True
bureau	0.1317365269461078	137	159	True
liberal	0.1316836058329651	2233	2531	True
word	0.13163592275049796	11517	13037	True
convincing	0.1316270566727605	517	589	True
intrinsic	0.13157894736842105	84	99	True
indescribable	0.13157894736842105	46	56	True
unspoken	0.13157894736842105	84	99	True
slandered	0.13157894736842105	46	56	True
rosario	0.13157894736842105	46	56	True
cadre	0.13157894736842105	46	56	True
intolerant	0.13157894736842105	198	228	True
mothers	0.1315136476426799	776	882	True
tuning	0.13142857142857142	320	366	True
nationalism	0.13141025641025642	282	323	True
anna	0.13141025641025642	594	676	True
quoted	0.13140311804008908	419	478	True
distance	0.13138977635782748	2474	2803	True
installment	0.13138686131386862	107	125	True
institute	0.13138686131386862	381	435	True
rhodes	0.13138686131386862	107	125	True
aboriginal	0.13131313131313133	69	82	True
hopelessly	0.13131313131313133	69	82	True
rss	0.13131313131313133	267	306	True
practice	0.1312803889789303	4289	4856	True
endorsing	0.13125	130	151	True
romans	0.13123359580052493	351	401	True
heal	0.13117996044825314	1487	1686	True
brushing	0.13114754098360656	214	246	True
crs	0.13114754098360656	31	39	True
playtime	0.13114754098360656	92	108	True
grants	0.13114754098360656	336	384	True
orphaned	0.13114754098360656	31	39	True
upheaval	0.13114754098360656	31	39	True
russians	0.13113006396588486	908	1031	True
firmly	0.13110539845758354	359	410	True
recruitment	0.13106796116504854	382	436	True
sake	0.1310634328358209	2114	2395	True
ago	0.1310334468255558	19942	22559	True
young	0.13100997136933556	10099	11426	True
czech	0.13095238095238096	138	160	True
campsite	0.13095238095238096	54	65	True
tagalog	0.13095238095238096	54	65	True
wands	0.13095238095238096	54	65	True
sniped	0.13095238095238096	54	65	True
reminisce	0.13095238095238096	54	65	True
lowest	0.13090909090909092	1070	1214	True
source	0.13089937666963491	4462	5050	True
crotch	0.13089005235602094	161	186	True
sponge	0.13089005235602094	161	186	True
geometry	0.13089005235602094	161	186	True
undertaking	0.1308411214953271	77	91	True
detected	0.1308411214953271	291	333	True
continuity	0.1308411214953271	184	212	True
unthinkable	0.1308411214953271	77	91	True
suicidal	0.1308016877637131	444	506	True
arcade	0.1307901907356948	337	385	True
riddled	0.13076923076923078	100	117	True
sucker	0.13076923076923078	360	411	True
secretary	0.1307471264367816	666	757	True
wiggle	0.13071895424836602	123	143	True
showcase	0.13070539419087138	452	515	True
existent	0.1306532663316583	169	195	True
fortune	0.13064516129032258	590	671	True
ideal	0.13062730627306274	1325	1502	True
say	0.13058068058754443	65531	74092	True
mouth	0.13051678611844586	5272	5964	True
off-putting	0.13043478260869565	39	48	True
macron	0.13043478260869565	131	152	True
euthanasia	0.13043478260869565	39	48	True
persia	0.13043478260869565	39	48	True
troubleshoot	0.13043478260869565	62	74	True
readiness	0.13043478260869565	62	74	True
packaged	0.13043478260869565	108	126	True
vetted	0.13043478260869565	85	100	True
tampering	0.13043478260869565	85	100	True
enquiries	0.13043478260869565	85	100	True
mds	0.13043478260869565	39	48	True
stubble	0.13043478260869565	39	48	True
linen	0.13043478260869565	62	74	True
waged	0.13043478260869565	39	48	True
mangled	0.13043478260869565	39	48	True
practiced	0.13043478260869565	246	282	True
masquerade	0.13043478260869565	39	48	True
legitimate	0.13039014373716631	944	1071	True
revelation	0.13031914893617022	346	395	True
fooling	0.13026819923371646	231	265	True
multiplier	0.13013698630136986	116	135	True
resumes	0.13013698630136986	116	135	True
outlet	0.13011152416356878	508	578	True
lighthouse	0.13008130081300814	93	109	True
sullivan	0.13008130081300814	93	109	True
stations	0.13005050505050506	762	865	True
arts	0.13001083423618634	893	1013	True
sheds	0.13	70	83	True
prevails	0.13	70	83	True
lousy	0.13	170	196	True
digress	0.13	70	83	True
instructor	0.13	270	309	True
aus	0.12998266897746968	547	622	True
jailed	0.12992125984251968	224	257	True
barbed	0.12987012987012986	47	57	True
biomes	0.12987012987012986	47	57	True
hao	0.12987012987012986	47	57	True
exiting	0.12987012987012986	124	144	True
